seq_id,tm
32309,0.62106135986733
32310,0.6753731343283582
32311,0.4295190713101161
32312,0.24543946932006636
32313,0.22429519071310117
32314,0.3582089552238806
32315,0.43615257048092865
32316,0.5223880597014926
32317,0.9995854063018242
32318,0.9970978441127696
32319,0.9983416252072969
32320,0.9925373134328359
32321,0.9987562189054727
32322,0.9771973466003318
32323,0.9929519071310117
32324,0.976782752902156
32325,0.9216417910447762
32326,0.9589552238805971
32327,0.9738805970149255
32328,0.9917081260364843
32329,0.9473466003316751
32330,0.9871475953565506
32331,0.9975124378109453
32332,0.541044776119403
32333,0.9958540630182422
32334,0.9912935323383085
32335,0.9174958540630183
32336,0.820480928689884
32337,0.9792703150912107
32338,0.48341625207296846
32339,0.7226368159203981
32340,0.4672470978441128
32341,0.8345771144278608
32342,0.6148424543946932
32343,0.63681592039801
32344,0.8412106135986733
32345,0.888888888888889
32346,0.6359867330016584
32347,0.927860696517413
32348,0.7218076285240465
32349,0.9697346600331676
32350,0.9560530679933665
32351,0.9291044776119404
32352,0.7777777777777778
32353,0.8349917081260365
32354,0.8287728026533997
32355,0.9179104477611941
32356,0.7711442786069652
32357,0.62893864013267
32358,0.7537313432835822
32359,0.4249585406301824
32360,0.40588723051409614
32361,0.7010779436152571
32362,0.12935323383084577
32363,0.4697346600331675
32364,0.5833333333333334
32365,0.6090381426202323
32366,0.5580431177446104
32367,0.36276948590381425
32368,0.27570480928689883
32369,0.3524046434494196
32370,0.5559701492537313
32371,0.6521558872305141
32372,0.5211442786069652
32373,0.9361525704809287
32374,0.7039800995024876
32375,0.7524875621890548
32376,0.7844112769485905
32377,0.6571310116086236
32378,0.6218905472636816
32379,0.7205638474295191
32380,0.9684908789386402
32381,0.8905472636815921
32382,0.7160033167495855
32383,0.8055555555555556
32384,0.7504145936981759
32385,0.8237976782752903
32386,0.4950248756218905
32387,0.4975124378109453
32388,0.7835820895522388
32389,0.44485903814262023
32390,0.7454394693200663
32391,0.7939469320066336
32392,0.6616915422885573
32393,0.8229684908789386
32394,0.7549751243781095
32395,0.595771144278607
32396,0.9212271973466004
32397,0.7309286898839138
32398,0.6923714759535655
32399,0.6322553897180764
32400,0.5319237147595357
32401,0.43781094527363185
32402,0.3043117744610282
32403,0.23092868988391377
32404,0.2259535655058043
32405,0.7126865671641791
32406,0.6902985074626866
32407,0.06550580431177447
32408,0.01575456053067993
32409,0.10903814262023218
32410,0.049336650082918744
32411,0.03814262023217247
32412,0.12230514096185738
32413,0.031923714759535655
32414,0.0406301824212272
32415,0.0812603648424544
32416,0.44029850746268656
32417,0.2653399668325041
32418,0.4854892205638474
32419,0.27694859038142616
32420,0.3001658374792703
32421,0.48839137645107794
32422,0.40961857379767824
32423,0.23714759535655058
32424,0.2097844112769486
32425,0.1322553897180763
32426,0.2263681592039801
32427,0.38349917081260365
32428,0.3619402985074627
32429,0.2972636815920398
32430,0.2848258706467662
32431,0.7964344941956882
32432,0.46434494195688225
32433,0.6065505804311775
32434,0.8955223880597015
32435,0.6927860696517414
32436,0.4830016583747927
32437,0.3233830845771144
32438,0.09701492537313433
32439,0.06633499170812604
32440,0.04560530679933665
32441,0.0779436152570481
32442,0.7330016583747927
32443,0.029850746268656716
32444,0.07669983416252073
32445,0.1828358208955224
32446,0.2234660033167496
32447,0.12603648424543948
32448,0.0675787728026534
32449,0.07255389718076286
32450,0.19029850746268656
32451,0.07545605306799337
32452,0.02197346600331675
32453,0.05804311774461029
32454,0.6189883913764511
32455,0.012437810945273632
32456,0.2669983416252073
32457,0.19817578772802655
32458,0.13101160862354894
32459,0.06965174129353234
32460,0.01451077943615257
32461,0.11525704809286899
32462,0.06923714759535655
32463,0.05306799336650083
32464,0.08830845771144279
32465,0.20024875621890548
32466,0.3880597014925373
32467,0.43283582089552236
32468,0.791044776119403
32469,0.24585406301824214
32470,0.5178275290215589
32471,0.49834162520729686
32472,0.6492537313432837
32473,0.5534825870646767
32474,0.18822553897180763
32475,0.09245439469320067
32476,0.7839966832504146
32477,0.4767827529021559
32478,0.32172470978441126
32479,0.1994195688225539
32480,0.15381426202321724
32481,0.19154228855721395
32482,0.5240464344941957
32483,0.7947761194029851
32484,0.7429519071310117
32485,0.9755389718076286
32486,0.9950248756218906
32487,0.9133499170812605
32488,0.8470149253731344
32489,0.9672470978441128
32490,0.9046434494195689
32491,0.9187396351575456
32492,0.77363184079602
32493,0.8876451077943616
32494,0.8665008291873963
32495,0.9017412935323383
32496,0.8619402985074628
32497,0.9817578772802654
32498,0.5804311774461028
32499,0.884742951907131
32500,0.8009950248756219
32501,0.759950248756219
32502,0.8063847429519072
32503,0.963101160862355
32504,0.8598673300165838
32505,0.9340796019900498
32506,0.9203980099502488
32507,0.6040630182421227
32508,0.7238805970149255
32509,0.9158374792703151
32510,0.6227197346600332
32511,0.8005804311774462
32512,0.5348258706467662
32513,0.6413764510779436
32514,0.859452736318408
32515,0.087893864013267
32516,0.8387230514096187
32517,0.8333333333333334
32518,0.8739635157545605
32519,0.9170812603648425
32520,0.7690713101160863
32521,0.8644278606965174
32522,0.7213930348258707
32523,0.7665837479270315
32524,0.36857379767827525
32525,0.25165837479270314
32526,0.21890547263681592
32527,0.8855721393034827
32528,0.2400497512437811
32529,0.5837479270315091
32530,0.49543946932006633
32531,0.29187396351575456
32532,0.30845771144278605
32533,0.277363184079602
32534,0.27197346600331673
32535,0.6293532338308458
32536,0.4112769485903814
32537,0.43366500829187393
32538,0.047678275290215594
32539,0.2101990049751244
32540,0.03648424543946932
32541,0.0912106135986733
32542,0.5472636815920399
32543,0.17703150912106136
32544,0.23175787728026534
32545,0.23839137645107794
32546,0.08374792703150913
32547,0.05472636815920398
32548,0.2338308457711443
32549,0.19237147595356552
32550,0.3511608623548922
32551,0.20480928689883915
32552,0.04601990049751244
32553,0.25414593698175786
32554,0.2566334991708126
32555,0.48009950248756217
32556,0.29145936981757875
32557,0.5800165837479271
32558,0.3063847429519071
32559,0.5936981757877281
32560,0.5024875621890548
32561,0.30472636815920395
